1	9568
2	354723
3	366749
4	401983
5	434659
6	449229
7	450680
8	448364
9	436313
10	412461
11	384695
12	349243
13	316361
14	278114
15	239300
16	204220
17	173843
18	144182
19	118626
20	96001
21	75655
22	59938
23	46531
24	36430
25	27971
26	20943
27	16213
28	11856
29	9266
30	7033
31	5520
32	4301
33	3294
34	2349
35	3889
36	1255
37	1260
38	995
39	638
40	712
41	479
42	556
43	564
44	364
45	317
46	307
47	232
48	193
49	289
50	184
51	129
52	164
53	99
54	146
55	105
56	88
57	80
58	56
59	42
60	40
61	35
62	22
63	33
64	18
65	14
66	4
67	2
68	2
69	1
70	1
71	1
